wedding,n_people,n_tables,total_happiness,mean_happiness,median_happiness,min_happiness,max_happiness,n_lonely,seconds
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.438862884
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.500503613
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.479981987
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.480056482
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.472643574
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.448527511
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.4687989
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.49193557
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.446214375
./weddings/tense-suite/tense_002_002_2268261759.txt,4,2,88,22.0,22.0,22,22,0,0.45916643
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.464770306
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.461450318
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.458773029
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.464080347
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.461761257
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.470412476
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.499868811
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.508911781
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.474855351
./weddings/tense-suite/tense_002_002_3272767520.txt,4,2,40,10.0,18.0,2,18,0,0.512062295
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.5680934
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.55055347
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.557171705
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.540988523
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.601067076
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.566376989
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.657107185
./weddings/tense-suite/tense_003_003_1411879195.txt,9,3,290,32.22222222222222,70.5,-17,88,0,4.6302611
