wedding,n_people,n_tables,total_happiness,mean_happiness,median_happiness,min_happiness,max_happiness,n_lonely,seconds
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,470,9.591836734693878,-16.5,-196,153,0,0.016779295
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,170,3.4693877551020407,2.5,-139,134,0,0.015233151
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,154,3.142857142857143,-6.0,-135,128,0,0.015185319
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,1392,28.408163265306122,35.0,-187,171,0,0.015179873
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,846,17.26530612244898,11.5,-102,173,0,0.01514161
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,364,7.428571428571429,102.0,-162,172,1,0.014820411
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,434,8.857142857142858,57.0,-182,182,1,0.014914451
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,688,14.040816326530612,0.5,-213,124,1,0.015085849
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,776,15.83673469387755,33.5,-162,149,1,0.015131367
./weddings/tense-suite/tense_007_007_2258243020.txt,49,7,-64,-1.3061224489795917,-72.5,-159,209,0,0.015265937
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,-424,-8.653061224489797,-49.5,-197,143,2,0.01543062
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,-1256,-25.632653061224488,-7.0,-223,172,1,0.014176331
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,-514,-10.489795918367347,-57.5,-125,173,1,0.015454924
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,-1250,-25.510204081632654,-0.5,-135,107,1,0.015474506
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,-282,-5.755102040816326,31.5,-163,102,0,0.01573071
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,1014,20.693877551020407,-86.5,-196,292,2,0.014515881
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,-252,-5.142857142857143,56.5,-140,158,1,0.013183457
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,980,20.0,72.0,-154,154,0,0.013193591
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,-70,-1.4285714285714286,18.5,-135,138,1,0.013409865
./weddings/tense-suite/tense_007_007_233306396.txt,49,7,-1110,-22.653061224489797,-70.5,-221,150,1,0.013466499
